date,open,high,low,close,volume,symbol
2025-12-24 11:20:00-05:00,0.1118,0.1119,0.1118,0.1119,25410.0,APLT
2025-12-24 11:25:00-05:00,0.1119,0.1128,0.1118,0.112499,71329.0,APLT
2025-12-24 11:30:00-05:00,0.112599,0.112599,0.1115,0.111699,21032.0,APLT
2025-12-24 11:35:00-05:00,0.111599,0.111699,0.110399,0.1106,133882.0,APLT
2025-12-24 11:40:00-05:00,0.110699,0.111199,0.110699,0.111199,64078.0,APLT
2025-12-24 11:45:00-05:00,0.111199,0.111199,0.1101,0.1102,66565.0,APLT
2025-12-24 11:50:00-05:00,0.110899,0.113099,0.110799,0.1123,67828.0,APLT
2025-12-24 11:55:00-05:00,0.1123,0.113099,0.1118,0.1127,21521357.0,APLT
2025-12-24 12:00:00-05:00,0.1127,0.1133,0.1127,0.112999,59179.0,APLT
2025-12-24 12:05:00-05:00,0.112999,0.113399,0.112,0.112499,21515387.0,APLT
2025-12-24 12:10:00-05:00,0.1127,0.1137,0.112599,0.1137,78390.0,APLT
2025-12-24 12:15:00-05:00,0.1137,0.1137,0.112599,0.112999,67976.0,APLT
2025-12-24 12:20:00-05:00,0.112999,0.1137,0.112599,0.1127,21708261.0,APLT
2025-12-24 12:25:00-05:00,0.112599,0.1127,0.112499,0.112599,64071.0,APLT
2025-12-24 12:30:00-05:00,0.1127,0.1132,0.112499,0.1128,39866.0,APLT
2025-12-24 12:35:00-05:00,0.1128,0.1146,0.112599,0.112999,237565.0,APLT
2025-12-24 12:40:00-05:00,0.112999,0.113899,0.112999,0.113899,23745.0,APLT
2025-12-24 12:45:00-05:00,0.1137,0.113899,0.113399,0.1137,17506.0,APLT
2025-12-24 12:50:00-05:00,0.113399,0.113799,0.113399,0.113499,73131.0,APLT
2025-12-24 12:55:00-05:00,0.113499,0.1136,0.112199,0.1123,22408287.0,APLT
2025-12-24 11:25:00-05:00,0.7821,0.791899,0.769999,0.779799,99620.0,CTXR
2025-12-24 11:30:00-05:00,0.7814,0.7904,0.770799,0.770799,39279.0,CTXR
2025-12-24 11:35:00-05:00,0.771399,0.79,0.7712,0.79,20993.0,CTXR
2025-12-24 11:40:00-05:00,0.7893,0.797399,0.7781,0.7781,30450.0,CTXR
2025-12-24 11:45:00-05:00,0.7781,0.809499,0.7781,0.796299,6459486.0,CTXR
2025-12-24 11:50:00-05:00,0.795199,0.795199,0.7784,0.784099,60355.0,CTXR
2025-12-24 11:55:00-05:00,0.782,0.7904,0.779999,0.7856,6521111.0,CTXR
2025-12-24 12:00:00-05:00,0.7846,0.809599,0.7845,0.8079,44202.0,CTXR
2025-12-24 12:05:00-05:00,0.8079,0.809599,0.787599,0.791999,50343.0,CTXR
2025-12-24 12:10:00-05:00,0.791999,0.819899,0.791999,0.8058,94426.0,CTXR
2025-12-24 12:15:00-05:00,0.8058,0.8058,0.7936,0.7936,29236.0,CTXR
2025-12-24 12:20:00-05:00,0.7917,0.810699,0.7917,0.8018,6644133.0,CTXR
2025-12-24 12:25:00-05:00,0.801699,0.811699,0.8,0.8025,69617.0,CTXR
2025-12-24 12:30:00-05:00,0.8025,0.8025,0.8,0.8,32150.0,CTXR
2025-12-24 12:35:00-05:00,0.8001,0.809899,0.8001,0.805199,6691733.0,CTXR
2025-12-24 12:40:00-05:00,0.8032,0.8083,0.8,0.805999,6734935.0,CTXR
2025-12-24 12:45:00-05:00,0.804499,0.809199,0.8,0.809199,20571.0,CTXR
2025-12-24 12:50:00-05:00,0.809,0.809,0.799099,0.8001,59036.0,CTXR
2025-12-24 12:55:00-05:00,0.8001,0.8126,0.8,0.8015,114899.0,CTXR
2025-12-24 13:00:00-05:00,0.800599,0.800599,0.779999,0.780099,162926.0,CTXR
2025-12-24 11:25:00-05:00,1.75,1.75,1.74,1.75,3168682.0,ECX
2025-12-24 11:30:00-05:00,1.75,1.75,1.745,1.745,112866.0,ECX
2025-12-24 11:35:00-05:00,1.75,1.75,1.74,1.75,3265974.0,ECX
2025-12-24 11:40:00-05:00,1.75,1.75,1.741199,1.75,68018.0,ECX
2025-12-24 11:45:00-05:00,1.75,1.75,1.74,1.745,112398.0,ECX
2025-12-24 11:50:00-05:00,1.74,1.75,1.69,1.7,3895824.0,ECX
2025-12-24 11:55:00-05:00,1.7,1.705,1.679999,1.679999,3969134.0,ECX
2025-12-24 12:00:00-05:00,1.687999,1.725,1.674999,1.674999,386712.0,ECX
2025-12-24 12:05:00-05:00,1.674999,1.684999,1.669999,1.674999,270206.0,ECX
2025-12-24 12:10:00-05:00,1.674999,1.679999,1.674999,1.674999,37323.0,ECX
2025-12-24 12:15:00-05:00,1.679999,1.69,1.649999,1.659999,313298.0,ECX
2025-12-24 12:20:00-05:00,1.659999,1.674999,1.644999,1.649999,735824.0,ECX
2025-12-24 12:25:00-05:00,1.649999,1.654999,1.644999,1.649999,220983.0,ECX
2025-12-24 12:30:00-05:00,1.654999,1.654999,1.644999,1.644999,5359537.0,ECX
2025-12-24 12:35:00-05:00,1.644999,1.664999,1.629999,1.639999,418708.0,ECX
2025-12-24 12:40:00-05:00,1.639999,1.644999,1.634999,1.639999,6051788.0,ECX
2025-12-24 12:45:00-05:00,1.639999,1.639999,1.638,1.639999,11200.0,ECX
2025-12-24 12:50:00-05:00,1.639999,1.644999,1.634999,1.639999,75536.0,ECX
2025-12-24 12:55:00-05:00,1.639999,1.69,1.639999,1.69,117840.0,ECX
2025-12-24 13:00:00-05:00,1.679999,1.679999,1.679999,1.679999,41399.0,ECX
2025-12-24 11:20:00-05:00,4.065,4.07,4.059999,4.07,27621.0,LAES
2025-12-24 11:25:00-05:00,4.07,4.07,4.059999,4.07,8711.0,LAES
2025-12-24 11:30:00-05:00,4.065,4.07,4.059999,4.059999,30674.0,LAES
2025-12-24 11:35:00-05:00,4.059999,4.089399,4.059999,4.070099,29236.0,LAES
2025-12-24 11:40:00-05:00,4.079999,4.0899,4.079999,4.089799,34855.0,LAES
2025-12-24 11:45:00-05:00,4.079999,4.085,4.07,4.074999,28787.0,LAES
2025-12-24 11:50:00-05:00,4.079999,4.079999,4.07,4.072299,14116.0,LAES
2025-12-24 11:55:00-05:00,4.074999,4.09,4.0732,4.083799,38794.0,LAES
2025-12-24 12:00:00-05:00,4.09,4.11,4.085,4.109399,17310.0,LAES
2025-12-24 12:05:00-05:00,4.107299,4.119999,4.105,4.105,21644.0,LAES
2025-12-24 12:10:00-05:00,4.105,4.119999,4.104199,4.116799,27026.0,LAES
2025-12-24 12:15:00-05:00,4.114999,4.114999,4.099999,4.105,19611.0,LAES
2025-12-24 12:20:00-05:00,4.105,4.1198,4.09,4.09,55863.0,LAES
2025-12-24 12:25:00-05:00,4.0903,4.094999,4.079999,4.079999,18281.0,LAES
2025-12-24 12:30:00-05:00,4.0899,4.105,4.0882,4.105,27107.0,LAES
2025-12-24 12:35:00-05:00,4.11,4.119999,4.11,4.114999,20619.0,LAES
2025-12-24 12:40:00-05:00,4.119999,4.13,4.114999,4.125,48212.0,LAES
2025-12-24 12:45:00-05:00,4.1243,4.15,4.110099,4.135,68172.0,LAES
2025-12-24 12:50:00-05:00,4.135,4.135,4.114999,4.1262,27892.0,LAES
2025-12-24 12:55:00-05:00,4.125,4.199999,4.125,4.17,2140657.0,LAES
2025-12-24 11:25:00-05:00,2.73,2.759999,2.579999,2.72,89411.0,EUDA
2025-12-24 11:30:00-05:00,2.7,2.7,2.64,2.681099,7640.0,EUDA
2025-12-24 11:35:00-05:00,2.68,2.68,2.66,2.67,13432.0,EUDA
2025-12-24 11:40:00-05:00,2.68,2.75,2.661,2.72,25509.0,EUDA
2025-12-24 11:45:00-05:00,2.7125,2.72,2.66,2.66,4402.0,EUDA
2025-12-24 11:50:00-05:00,2.663599,2.71,2.663599,2.696599,3926.0,EUDA
2025-12-24 11:55:00-05:00,2.69,2.75,2.68,2.68,38548.0,EUDA
2025-12-24 12:00:00-05:00,2.680099,2.75,2.664999,2.73,42470.0,EUDA
2025-12-24 12:05:00-05:00,2.72,2.75,2.71,2.74,10175.0,EUDA
2025-12-24 12:10:00-05:00,2.73,2.769999,2.72,2.759999,16334.0,EUDA
2025-12-24 12:15:00-05:00,2.769999,2.9,2.769999,2.894999,238402.0,EUDA
2025-12-24 12:20:00-05:00,2.891099,2.9,2.609999,2.680099,227926.0,EUDA
2025-12-24 12:25:00-05:00,2.690099,2.74,2.64,2.67,52625.0,EUDA
2025-12-24 12:30:00-05:00,2.66,2.74,2.63,2.71,38764.0,EUDA
2025-12-24 12:35:00-05:00,2.71,2.7781,2.66,2.74,22182.0,EUDA
2025-12-24 12:40:00-05:00,2.734999,2.769999,2.734999,2.769999,18434.0,EUDA
2025-12-24 12:45:00-05:00,2.769999,2.795599,2.74,2.759999,24536.0,EUDA
2025-12-24 12:50:00-05:00,2.75,2.779999,2.75,2.779999,16152.0,EUDA
2025-12-24 12:55:00-05:00,2.7716,2.789999,2.700099,2.75,45372.0,EUDA
2025-12-24 13:00:00-05:00,2.769999,2.769999,2.65,2.769999,58912.0,EUDA
2025-12-24 11:10:00-05:00,2.845,2.849999,2.839999,2.845,24517.0,BDN
2025-12-24 11:15:00-05:00,2.845,2.859999,2.845,2.855,129533.0,BDN
2025-12-24 11:20:00-05:00,2.855,2.859999,2.849999,2.8501,29631.0,BDN
2025-12-24 11:25:00-05:00,2.855,2.859999,2.839999,2.845,99558.0,BDN
2025-12-24 11:30:00-05:00,2.845,2.849999,2.839999,2.845,42663.0,BDN
2025-12-24 11:35:00-05:00,2.845,2.859999,2.845,2.849999,144542.0,BDN
2025-12-24 11:40:00-05:00,2.849999,2.859999,2.839999,2.845,78845.0,BDN
2025-12-24 11:45:00-05:00,2.845,2.849999,2.839999,2.839999,19402.0,BDN
2025-12-24 11:50:00-05:00,2.839999,2.849999,2.839999,2.845,60510.0,BDN
2025-12-24 11:55:00-05:00,2.849999,2.849999,2.839999,2.849999,54671.0,BDN
2025-12-24 12:00:00-05:00,2.849999,2.849999,2.839999,2.849999,54093.0,BDN
2025-12-24 12:05:00-05:00,2.849999,2.849999,2.839999,2.849999,45446.0,BDN
2025-12-24 12:10:00-05:00,2.849999,2.849999,2.839999,2.849999,39339.0,BDN
2025-12-24 12:15:00-05:00,2.845,2.859999,2.839999,2.855,438955.0,BDN
2025-12-24 12:20:00-05:00,2.859999,2.859999,2.849999,2.859999,29062.0,BDN
2025-12-24 12:25:00-05:00,2.849999,2.859999,2.849999,2.8563,54661.0,BDN
2025-12-24 12:30:00-05:00,2.859999,2.869999,2.855,2.869999,188490.0,BDN
2025-12-24 12:35:00-05:00,2.869999,2.869999,2.859999,2.865,47373.0,BDN
2025-12-24 12:40:00-05:00,2.869999,2.869999,2.859999,2.869999,49337.0,BDN
2025-12-24 12:45:00-05:00,2.869999,2.869999,2.859999,2.865,8458.0,BDN
2025-12-24 11:25:00-05:00,2.051399,2.055999,2.049999,2.0508,14118.0,MIST
2025-12-24 11:30:00-05:00,2.0508,2.059999,2.045,2.055,1410044.0,MIST
2025-12-24 11:35:00-05:00,2.059999,2.0775,2.059999,2.075,70790.0,MIST
2025-12-24 11:40:00-05:00,2.069999,2.069999,2.045,2.045,91830.0,MIST
2025-12-24 11:45:00-05:00,2.045,2.045,2.039999,2.045,34026.0,MIST
2025-12-24 11:50:00-05:00,2.0464,2.049999,2.045,2.049999,22661.0,MIST
2025-12-24 11:55:00-05:00,2.049999,2.069999,2.049999,2.0699,103342.0,MIST
2025-12-24 12:00:00-05:00,2.065,2.089999,2.065,2.0838,93418.0,MIST
2025-12-24 12:05:00-05:00,2.089299,2.089299,2.079999,2.084399,10737.0,MIST
2025-12-24 12:10:00-05:00,2.085,2.089999,2.079999,2.085,23493.0,MIST
2025-12-24 12:15:00-05:00,2.079999,2.089999,2.059999,2.089999,1728943.0,MIST
2025-12-24 12:20:00-05:00,2.084599,2.088799,2.079999,2.080899,14286.0,MIST
2025-12-24 12:25:00-05:00,2.085,2.088399,2.075,2.075,17642.0,MIST
2025-12-24 12:30:00-05:00,2.075,2.078299,2.065,2.0755,48177.0,MIST
2025-12-24 12:35:00-05:00,2.072,2.075,2.061,2.075,22452.0,MIST
2025-12-24 12:40:00-05:00,2.079999,2.099999,2.075,2.079999,161616.0,MIST
2025-12-24 12:45:00-05:00,2.074399,2.085,2.069999,2.074199,10337.0,MIST
2025-12-24 12:50:00-05:00,2.075,2.075,2.059999,2.065,45714.0,MIST
2025-12-24 12:55:00-05:00,2.069999,2.089999,2.059999,2.075,155875.0,MIST
2025-12-24 13:00:00-05:00,2.069999,2.079999,2.069999,2.069999,215186.0,MIST
2025-12-24 11:25:00-05:00,8.949999,8.96,8.93,8.954999,14054.0,RCAT
2025-12-24 11:30:00-05:00,8.96,8.96,8.93,8.9398,16513.0,RCAT
2025-12-24 11:35:00-05:00,8.949999,8.97,8.949999,8.954999,9055.0,RCAT
2025-12-24 11:40:00-05:00,8.949999,8.975,8.93,8.935,23706.0,RCAT
2025-12-24 11:45:00-05:00,8.935,8.949999,8.925,8.944999,41626.0,RCAT
2025-12-24 11:50:00-05:00,8.944999,8.96,8.944999,8.949999,15071.0,RCAT
2025-12-24 11:55:00-05:00,8.949999,8.977899,8.949999,8.975,18752.0,RCAT
2025-12-24 12:00:00-05:00,8.975,9.039999,8.975,9.039999,54175.0,RCAT
2025-12-24 12:05:00-05:00,9.034999,9.065899,9.034999,9.047699,40985.0,RCAT
2025-12-24 12:10:00-05:00,9.045,9.069999,9.025099,9.033499,17587.0,RCAT
2025-12-24 12:15:00-05:00,9.0232,9.039999,9.005,9.005,42432.0,RCAT
2025-12-24 12:20:00-05:00,9.0024,9.034999,9.0024,9.005499,17966.0,RCAT
2025-12-24 12:25:00-05:00,9.0101,9.039899,8.994899,9.029999,28758.0,RCAT
2025-12-24 12:30:00-05:00,9.039999,9.05,9.005,9.034999,25104.0,RCAT
2025-12-24 12:35:00-05:00,9.045,9.09,9.044799,9.074999,21366.0,RCAT
2025-12-24 12:40:00-05:00,9.09,9.104999,9.063799,9.085,41270.0,RCAT
2025-12-24 12:45:00-05:00,9.09,9.095,9.024999,9.05,41346.0,RCAT
2025-12-24 12:50:00-05:00,9.052499,9.069999,9.015,9.069999,40693.0,RCAT
2025-12-24 12:55:00-05:00,9.069999,9.128999,9.055,9.09,135334.0,RCAT
2025-12-24 13:00:00-05:00,9.093,9.093,9.069899,9.09,1218938.0,RCAT
2025-12-24 11:25:00-05:00,1.142699,1.159999,1.139999,1.159999,54266.0,NFE
2025-12-24 11:30:00-05:00,1.1539,1.159999,1.149999,1.154999,89216.0,NFE
2025-12-24 11:35:00-05:00,1.1555,1.169999,1.149999,1.169999,88153.0,NFE
2025-12-24 11:40:00-05:00,1.169999,1.179999,1.159999,1.177299,58412.0,NFE
2025-12-24 11:45:00-05:00,1.174999,1.19,1.170099,1.1826,154805.0,NFE
2025-12-24 11:50:00-05:00,1.183099,1.19,1.179999,1.179999,34527.0,NFE
2025-12-24 11:55:00-05:00,1.1818,1.19,1.179999,1.19,33991.0,NFE
2025-12-24 12:00:00-05:00,1.185799,1.19,1.169999,1.174999,115701.0,NFE
2025-12-24 12:05:00-05:00,1.179999,1.179999,1.169999,1.170099,37462.0,NFE
2025-12-24 12:10:00-05:00,1.174999,1.1797,1.169999,1.174999,13643.0,NFE
2025-12-24 12:15:00-05:00,1.174999,1.179999,1.169999,1.170799,20310.0,NFE
2025-12-24 12:20:00-05:00,1.169999,1.174999,1.169999,1.174999,8855.0,NFE
2025-12-24 12:25:00-05:00,1.169999,1.179999,1.169999,1.179999,35552.0,NFE
2025-12-24 12:30:00-05:00,1.174999,1.179999,1.169999,1.170199,15603.0,NFE
2025-12-24 12:35:00-05:00,1.169999,1.179399,1.169999,1.174999,14262.0,NFE
2025-12-24 12:40:00-05:00,1.174999,1.179999,1.169999,1.169999,636050.0,NFE
2025-12-24 12:45:00-05:00,1.169999,1.179999,1.159999,1.159999,38208.0,NFE
2025-12-24 12:50:00-05:00,1.169999,1.169999,1.159999,1.164999,54548.0,NFE
2025-12-24 12:55:00-05:00,1.169999,1.169999,1.149999,1.160199,486926.0,NFE
2025-12-24 13:00:00-05:00,1.149999,1.169999,1.149999,1.149999,192653.0,NFE
2025-12-24 11:10:00-05:00,1.686699,1.7,1.679999,1.6956,84383.0,YCBD
2025-12-24 11:15:00-05:00,1.7,1.7,1.669999,1.688799,52117.0,YCBD
2025-12-24 11:20:00-05:00,1.689299,1.689299,1.649999,1.667999,52869.0,YCBD
2025-12-24 11:25:00-05:00,1.664,1.664999,1.629999,1.639999,127896.0,YCBD
2025-12-24 11:30:00-05:00,1.649999,1.679999,1.649899,1.679999,60295.0,YCBD
2025-12-24 11:35:00-05:00,1.679999,1.679999,1.649999,1.652699,22196.0,YCBD
2025-12-24 11:40:00-05:00,1.654999,1.654999,1.639999,1.649999,19163.0,YCBD
2025-12-24 11:45:00-05:00,1.649999,1.659999,1.639999,1.650099,14272.0,YCBD
2025-12-24 11:50:00-05:00,1.649999,1.669999,1.649999,1.664999,27685.0,YCBD
2025-12-24 11:55:00-05:00,1.664999,1.669999,1.659999,1.659999,7788.0,YCBD
2025-12-24 12:00:00-05:00,1.659999,1.695,1.659999,1.69,44395.0,YCBD
2025-12-24 12:05:00-05:00,1.684999,1.69,1.659999,1.659999,30494.0,YCBD
2025-12-24 12:10:00-05:00,1.649999,1.6704,1.649999,1.660199,14727.0,YCBD
2025-12-24 12:15:00-05:00,1.659999,1.669899,1.659999,1.659999,4800.0,YCBD
2025-12-24 12:20:00-05:00,1.664999,1.670699,1.660099,1.660599,7598.0,YCBD
2025-12-24 12:25:00-05:00,1.664999,1.674999,1.644999,1.674999,60056.0,YCBD
2025-12-24 12:30:00-05:00,1.674999,1.69,1.674999,1.69,12951.0,YCBD
2025-12-24 12:35:00-05:00,1.7,1.7,1.669999,1.669999,48221.0,YCBD
2025-12-24 12:40:00-05:00,1.674999,1.679999,1.639999,1.6502,70648.0,YCBD
2025-12-24 12:45:00-05:00,1.649999,1.649999,1.634999,1.639999,5424.0,YCBD
2025-12-24 11:20:00-05:00,3.47,3.47,3.45,3.464999,12419.0,GOSS
2025-12-24 11:25:00-05:00,3.464999,3.464999,3.44,3.444999,27402.0,GOSS
2025-12-24 11:30:00-05:00,3.444999,3.45,3.434999,3.434999,12659.0,GOSS
2025-12-24 11:35:00-05:00,3.434999,3.46,3.434999,3.449899,37128.0,GOSS
2025-12-24 11:40:00-05:00,3.4488,3.45,3.42,3.42,11163.0,GOSS
2025-12-24 11:45:00-05:00,3.420099,3.424999,3.42,3.424999,7859.0,GOSS
2025-12-24 11:50:00-05:00,3.422499,3.43,3.420099,3.4212,16282.0,GOSS
2025-12-24 11:55:00-05:00,3.424999,3.444999,3.420099,3.4414,14467.0,GOSS
2025-12-24 12:00:00-05:00,3.45,3.47,3.440099,3.464999,12218.0,GOSS
2025-12-24 12:05:00-05:00,3.464999,3.505,3.464999,3.505,743916.0,GOSS
2025-12-24 12:10:00-05:00,3.505,3.525,3.4986,3.505,44284.0,GOSS
2025-12-24 12:15:00-05:00,3.505,3.519999,3.505,3.5097,55129.0,GOSS
2025-12-24 12:20:00-05:00,3.5062,3.516,3.4927,3.494999,48687.0,GOSS
2025-12-24 12:25:00-05:00,3.494999,3.494999,3.471499,3.474999,26067.0,GOSS
2025-12-24 12:30:00-05:00,3.474999,3.484999,3.464999,3.4825,829522.0,GOSS
2025-12-24 12:35:00-05:00,3.484999,3.5,3.484999,3.4995,21702.0,GOSS
2025-12-24 12:40:00-05:00,3.494999,3.5,3.49,3.49,31136.0,GOSS
2025-12-24 12:45:00-05:00,3.494999,3.5,3.430099,3.434999,32515.0,GOSS
2025-12-24 12:50:00-05:00,3.44,3.44,3.410099,3.414999,91034.0,GOSS
2025-12-24 12:55:00-05:00,3.414999,3.449899,3.414999,3.434999,1111745.0,GOSS
2025-12-24 11:20:00-05:00,1.169999,1.179999,1.164999,1.164999,5754.0,CYPH
2025-12-24 11:25:00-05:00,1.1662,1.169999,1.149999,1.149999,384094.0,CYPH
2025-12-24 11:30:00-05:00,1.159899,1.169999,1.149999,1.159999,21412.0,CYPH
2025-12-24 11:35:00-05:00,1.159999,1.159999,1.149999,1.159999,18259.0,CYPH
2025-12-24 11:40:00-05:00,1.154999,1.159999,1.149999,1.154999,11336.0,CYPH
2025-12-24 11:45:00-05:00,1.154999,1.159299,1.139999,1.149999,42272.0,CYPH
2025-12-24 11:50:00-05:00,1.144999,1.149999,1.139999,1.149999,13446.0,CYPH
2025-12-24 11:55:00-05:00,1.144999,1.149999,1.139999,1.149899,14738.0,CYPH
2025-12-24 12:00:00-05:00,1.154999,1.179999,1.150099,1.169999,17528.0,CYPH
2025-12-24 12:05:00-05:00,1.169999,1.169999,1.160099,1.164999,9230.0,CYPH
2025-12-24 12:10:00-05:00,1.164999,1.168099,1.159999,1.160099,64092.0,CYPH
2025-12-24 12:15:00-05:00,1.1682,1.1682,1.149999,1.159999,25104.0,CYPH
2025-12-24 12:20:00-05:00,1.149999,1.164999,1.149999,1.154999,67895.0,CYPH
2025-12-24 12:25:00-05:00,1.151999,1.179999,1.149999,1.149999,80981.0,CYPH
